request_id,timestamp,team,user_id,provider,model_or_tool,usage_type,input_tokens,output_tokens,cost_usd,monthly_budget
d407215e-6457-4e16-8ddd-420537216dbc,2026-05-02 11:47:00,Support,sup_017,Anthropic,Claude Haiku,search,969,118,0.0012,800
7916efe5-aaff-4908-843a-a007fca62860,2026-05-02 11:47:00,Engineering,eng_017,Mistral,Mistral 3 8B,search,1470,383,0.0005,5500
38d878f5-6874-40c0-8527-e5abf96eb2ce,2026-05-02 12:21:00,Product,pro_005,Google,Gemini 3 Pro,completion,2025,886,0.0137,4000
d3870183-8c7e-4084-a8f6-2cb4d87ce0f6,2026-05-02 13:35:00,Engineering,eng_015,xAI,Grok 4.3,code-gen,5376,6310,0.1505,5500
3d2b388f-fff9-41eb-ae7a-a3bca30000c0,2026-05-02 14:09:00,Product,pro_014,Amazon,Nova Premier,summarization,1462581,95395,9.0674,4000
867eb349-2d12-4146-8003-66b7a79ef0dc,2026-05-02 14:49:00,Legal,leg_002,OpenAI,GPT-5.2 Pro,search,709,93,0.0128,2000
21988ded-698b-47cc-bc04-c8142d5eed22,2026-05-02 16:38:00,Marketing,mar_007,OpenAI,GPT-5.5 Pro,completion,2012,2855,0.3963,3500
2ecb7eb5-1850-4b98-97f5-7f09cb27aa3a,2026-05-02 17:48:00,Legal,leg_006,OpenAI,GPT-5.4 Pro,summarization,302721,116146,13.5817,2000
6a22b8da-9b87-40cc-81ee-3e0d2758060a,2026-05-02 18:13:00,Engineering,eng_009,OpenAI,GPT-5.2 Pro,code-gen,3947,4278,0.2485,5500
cfe389d7-764b-48df-96f7-201e3581986a,2026-05-02 18:34:00,Engineering,eng_010,Google,Gemini 3 Deep Think,analysis,3890007,80280,33.1286,5500
439394eb-da72-4257-907a-84bbc89c1581,2026-05-02 18:40:00,Marketing,mar_012,OpenAI,GPT-4.1,analysis,24697,8908,0.178,3500
ba8e63b5-817e-4dbe-91e0-05dbf05f2d40,2026-05-02 18:52:00,Product,pro_012,xAI,Grok 4.3,chat,10432,2241,0.0954,4000
951c0511-a486-48d9-a8bf-a53e208794d0,2026-05-02 20:11:00,Engineering,eng_024,Amazon,Nova Premier,code-gen,5223397,349092,32.5482,5500
dd5991d4-836b-4a6a-9d1c-822b387fdaa5,2026-05-02 20:14:00,Legal,leg_002,Anthropic,Claude Sonnet 4.6,analysis,491435,721314,12.0895,2000
2f14551e-34b1-405e-bbe5-cbce75ae877f,2026-05-02 20:46:00,Product,pro_014,Anthropic,Claude Haiku,summarization,61877,909,0.0523,4000
b570a62c-bd5f-4cf7-9600-9ec8e4eb7312,2026-05-02 20:54:00,Support,sup_016,Amazon,Nova 2,chat,1930,342,0.0026,800
f7fdaf1f-9231-4cb3-8761-328215ca6ea8,2026-05-02 21:16:00,Sales,sal_014,OpenAI,GPT-4.1,chat,13556,1561,0.0584,1800
fd847f3c-8358-40dd-aaca-64e816348a2a,2026-05-03 07:00:00,Sales,sal_007,Amazon,Nova Premier,search,548,259,0.0078,1800
2dd886cc-03df-46d9-8f10-3a18fb3ad970,2026-05-03 07:39:00,Support,sup_013,Google,Gemini 3 Deep Think,analysis,30431,5885,0.4246,800
acdb1dfa-8d17-43d0-9228-528ea2c86965,2026-05-03 08:07:00,Engineering,eng_023,Anthropic,Claude Opus 4.7,summarization,4148870,400918,90.7664,5500
d884e7a9-b163-4ac9-8257-176d50808844,2026-05-03 09:44:00,Product,pro_005,OpenAI,GPT-5.4 Pro,analysis,1208095,301663,42.7424,4000
7016ad54-9f38-4854-8dde-831f887080df,2026-05-03 10:01:00,Marketing,mar_008,OpenAI,GPT-5.5,completion,3737,585,0.0896,3500
82915480-a22a-4862-9e5e-6d10ae545318,2026-05-03 11:25:00,Finance,fin_008,Anthropic,Claude Opus 4.6,analysis,3827999,92650,50.6384,1300
c80b3108-19d1-4807-a943-bbd92a757aaf,2026-05-03 12:07:00,Support,sup_022,Anthropic,Claude Haiku,chat,986,2473,0.0105,800
060d2cc9-698a-4773-82c2-0fd43c2f2011,2026-05-03 12:55:00,Support,sup_020,OpenAI,GPT-4.1,chat,876,1892,0.0249,800
78c6aa1e-8f50-4b52-bb1b-0433a7b59cb6,2026-05-03 13:06:00,Marketing,mar_002,Anthropic,Claude Opus 4.7,summarization,9479,1779,0.271,3500
56e17646-ee67-4de6-b13f-f9f6e6428ae9,2026-05-03 13:34:00,Engineering,eng_018,xAI,Grok 4.3,summarization,1798988,178932,12.3644,5500
51d08a94-679a-4d2c-a2d7-102cdf0142d1,2026-05-03 16:02:00,Engineering,eng_024,Anthropic,Claude Opus 4.6,summarization,1197359,64348,17.9259,5500
7d0a8e28-e097-4c57-b3f3-2545986ea75b,2026-05-03 16:06:00,Engineering,eng_014,Google,Gemini 3 Deep Think,completion,1680903,173950,18.6973,5500
7133fe33-349f-4ddb-9123-df03ce7d10a8,2026-05-03 17:27:00,Engineering,eng_006,Anthropic,Claude Haiku,completion,2355,274,0.0029,5500
7c5d64d4-8412-4fd6-ae9d-fb51fcba5574,2026-05-03 18:44:00,Sales,sal_003,Mistral,Mistral 3 8B,chat,2881,2400,0.002,1800
e65a597f-e4d4-4e0d-a780-2b40b5886c64,2026-05-03 18:48:00,Finance,fin_001,OpenAI,GPT-5 mini,analysis,11351,3355,0.0097,1300
2ce0ffde-e1bf-478b-96e4-d1a520e26d35,2026-05-03 19:47:00,Legal,leg_007,Anthropic,Claude Opus 4.6,summarization,268814,292398,20.4241,2000
318a3cfc-91cb-4875-85a7-6ccaf2198a59,2026-05-03 20:20:00,Finance,fin_002,DeepSeek,DeepSeek V4 Pro,analysis,36542,20000,0.0949,1300
e95c5c92-0bb8-41d2-a4af-2145415ea433,2026-05-03 20:49:00,Marketing,mar_001,OpenAI,o3,completion,6848,1269,0.1173,3500
6f01cd54-8bee-47db-842a-dbce852a1dcc,2026-05-03 21:32:00,Engineering,eng_006,Anthropic,Claude Opus 4.7,code-gen,4718363,131311,79.2826,5500
02fadd1d-57cd-405c-a176-59ff9ee2a123,2026-05-03 21:38:00,Product,pro_011,Anthropic,Claude Haiku,search,775,127,0.0011,4000
7980e691-d596-43e6-b603-e7a48200700f,2026-05-03 21:40:00,Marketing,mar_005,Anthropic,Claude Opus 4.6,chat,6713,2353,0.218,3500
9500539a-0921-47ca-af4f-34dab2e2cc3f,2026-05-03 21:49:00,Support,sup_005,Meta,Llama 4 Scout,chat,2090,235,0.0006,800
4bc51d70-ba87-448a-b391-6973f553be52,2026-05-04 09:01:00,Marketing,mar_008,OpenAI,GPT-5.5,analysis,968400,118772,21.2921,3500
a8ada287-cdcf-4a75-afda-cabfce64b3dc,2026-05-04 10:42:00,Legal,leg_003,Anthropic,Claude Opus 4.6,summarization,41063,1739,0.5872,2000
c565be83-c4ca-475e-baf7-c388933948a1,2026-05-04 10:51:00,Marketing,mar_010,OpenAI,GPT-5.5 Pro,summarization,3566261,106760,117.8062,3500
23e47747-47d5-4a68-bb86-6de6ad6386a5,2026-05-04 11:33:00,Product,pro_011,DeepSeek,DeepSeek R1,chat,22393,10811,0.0355,4000
e6bd096f-9295-47dc-8b48-3d0337e31ed8,2026-05-04 12:42:00,Marketing,mar_003,Meta,Llama 4 Maverick,completion,2206,1955,0.0049,3500
015ca593-7bf2-4ad4-baa0-15e6b95f7b9e,2026-05-04 12:50:00,HR,hr_005,OpenAI,GPT-5.5,completion,8059,576,0.1529,600
3d124675-2ed3-494f-9b22-48bd918dd980,2026-05-04 15:29:00,Product,pro_009,Anthropic,Claude Sonnet 4.6,code-gen,757070,137127,4.2561,4000
24ad7e8e-01d7-4617-a593-8e45ab2ed2ee,2026-05-04 16:52:00,Product,pro_011,Anthropic,Claude Haiku,embedding,821,0,0.0006,4000
d1d982de-8a0f-46f5-9bd5-8bb684438ab9,2026-05-04 16:56:00,Sales,sal_013,OpenAI,o4-mini,analysis,18331,9873,0.0625,1800
ac100606-3903-463a-9fe4-1ef8acc785e1,2026-05-04 17:28:00,Engineering,eng_024,OpenAI,GPT-4.1 mini,code-gen,10325,8840,0.018,5500
194df8f6-b171-4bc4-9a92-2436204969db,2026-05-04 19:16:00,Product,pro_001,Anthropic,Claude Opus 4.6,completion,1316,1816,0.1227,4000
a05c7d76-a4e1-4a22-907b-9a29356456fb,2026-05-04 19:43:00,Support,sup_002,Amazon,Nova Act,chat,5435,751,0.0025,800
dcb5189d-e237-49f1-8b93-6425aee90e3c,2026-05-04 19:59:00,Engineering,eng_008,OpenAI,GPT-5.5 Pro,summarization,4845663,128426,158.1064,5500
feb107ee-2fa1-4a5a-b9b9-5efda20fc888,2026-05-05 07:05:00,Engineering,eng_018,OpenAI,GPT-5.5 Pro,code-gen,1353715,81480,49.5508,5500
a2e1c597-76ef-4d30-8b5b-6681fbe9d3bd,2026-05-05 08:50:00,Support,sup_007,OpenAI,GPT-5 nano,chat,712,537,0.0002,800
aefdf858-90af-4657-921a-bb9d54a5295d,2026-05-05 09:32:00,Legal,leg_008,Meta,Llama 4 Scout,completion,8496,1930,0.0032,2000
3da4f340-db4c-41ee-8d99-3e3038b9bea9,2026-05-05 12:51:00,Support,sup_016,Qwen,Qwen3.5-Omni,chat,1816,114,0.0018,800
d0b0397d-71de-4923-a316-49c96d18d4b0,2026-05-05 14:22:00,Engineering,eng_010,Google,Gemini 3 Pro,code-gen,14323,6379,0.0979,5500
3691e556-2dca-4e92-b272-e5524bb8ecca,2026-05-05 15:00:00,Support,sup_012,Mistral,Mistral Large 3,chat,2206,1299,0.018,800
f42d9cc4-fd0d-40b4-89f2-56791f6b6e0a,2026-05-05 15:30:00,Sales,sal_013,DeepSeek,DeepSeek R1,analysis,6133,6792,0.018,1800
a96d9829-5f54-418b-9f6e-7252bd4b8f52,2026-05-05 15:33:00,Support,sup_022,Amazon,Nova Act,summarization,29629,1382,0.0104,800
3b7f3cc8-e075-45d8-8a40-dca7972e8030,2026-05-05 16:47:00,Support,sup_018,Anthropic,Claude Haiku,summarization,21808,2190,0.0258,800
41beabc7-2974-4884-a1e0-9004280bb4de,2026-05-05 17:04:00,Engineering,eng_023,Meta,Llama 4 Behemoth,summarization,5132084,96589,10.8533,5500
2fd4b0aa-7660-4292-8f76-d8500904b57f,2026-05-05 18:52:00,Marketing,mar_009,OpenAI,GPT-5.5,code-gen,898880,143957,21.7526,3500
a062952d-03e2-496c-a6c8-bd82bd4d72a6,2026-05-05 19:28:00,Engineering,eng_012,OpenAI,GPT-4o mini,code-gen,8838,6924,0.0054,5500
3e3ddf5d-93e4-49a0-a609-53e07db624c0,2026-05-06 08:53:00,Engineering,eng_011,Anthropic,Claude Opus 4.6,analysis,2844412,226499,46.929,5500
8baf1d0b-819e-4717-84ad-41e686be210f,2026-05-06 09:57:00,Marketing,mar_007,Anthropic,Claude Sonnet 4.6,completion,5094551,179059,17.6706,3500
89df7879-98b6-4972-8a84-626134644f22,2026-05-06 10:15:00,Support,sup_012,Amazon,Nova Act,chat,203,462,0.0006,800
40028e44-71bc-4a93-ab22-16fc86027e4d,2026-05-06 10:29:00,Product,pro_015,Anthropic,Claude Opus 4.6,code-gen,18525,2397,0.36,4000
4bd1651e-d4aa-4c47-890b-f69c5508bfbf,2026-05-06 11:32:00,Legal,leg_005,Anthropic,Claude Sonnet 4.6,analysis,15175,1469,0.0664,2000
da1c64c6-7a74-4975-a821-2bb783c30e4d,2026-05-06 12:04:00,Support,sup_018,Qwen,Qwen3.5-Omni,chat,3546,518,0.0044,800
92ca51df-07cb-45b8-b231-9748d69ccdd1,2026-05-06 13:22:00,Marketing,mar_001,OpenAI,o3,summarization,17264,880,0.2044,3500
868936bc-9c0d-4cef-a698-661972eb4115,2026-05-06 13:42:00,Engineering,eng_016,Anthropic,Claude Opus 4.7,code-gen,577131,472542,43.364,5500
5af066d8-0811-46ad-bcaf-d354990f69ce,2026-05-06 15:00:00,Sales,sal_001,Google,Gemini 3 Pro,analysis,13783,6188,0.0947,1800
782d8ee7-47b1-4f56-ac15-3bdac699812f,2026-05-06 15:25:00,HR,hr_001,OpenAI,GPT-5.5 Pro,chat,4296,1031,0.2484,600
2e52fdf3-2be9-46d1-8aa9-4120fc9320ee,2026-05-06 16:10:00,Engineering,eng_023,Anthropic,Claude Sonnet 4.6,code-gen,5962309,281009,21.7344,5500
60cee3a0-a6ec-42af-9cd2-08924d0f1d92,2026-05-06 16:43:00,Finance,fin_003,Google,Gemini 3 Pro,analysis,25798,20000,0.2601,1300
7c01c3e6-9e22-48ac-9b2c-5c65c7003f23,2026-05-06 17:07:00,Marketing,mar_004,OpenAI,GPT-4o,analysis,35274,4634,0.2418,3500
ea6bb1ce-fbbc-41e8-9114-7b19e91cc299,2026-05-06 17:08:00,HR,hr_002,OpenAI,GPT-5.5 Pro,completion,3016,854,0.1898,600
3354a5bc-91ce-474d-8b7b-5e85f3926ebd,2026-05-06 17:19:00,Product,pro_003,OpenAI,GPT-5.5,analysis,4675402,244135,83.3688,4000
a89cd853-365a-4b57-9ae1-918c5c1fd348,2026-05-06 17:51:00,HR,hr_006,Anthropic,Claude Opus 4.6,summarization,26074,2707,0.4674,600
26d22bda-7e5b-4dc1-bba2-09e7ab14743f,2026-05-06 17:53:00,Finance,fin_008,Google,Gemini 3 Deep Think,analysis,1212197,266439,17.9205,1300
ed5c9054-908c-4f2e-9c4b-6f9d8907933e,2026-05-06 18:18:00,Finance,fin_008,OpenAI,GPT-5.5,summarization,2500910,56296,40.2112,1300
19355798-1a86-43a1-87e9-e63e0dc98a65,2026-05-06 18:31:00,Support,sup_001,xAI,Grok 4.3,search,1967,169,0.013,800
3f8dd743-1044-48c5-8528-5999b856db85,2026-05-06 18:48:00,Legal,leg_002,OpenAI,GPT-5.5,analysis,2797184,41439,43.7048,2000
a80e7539-130f-4af2-880c-e66fae475a59,2026-05-06 18:58:00,HR,hr_002,Mistral,Mistral Large 3,completion,7802,1119,0.0329,600
7ebeb44f-ecee-4b43-8b2f-b23b601b7b36,2026-05-06 19:45:00,Finance,fin_004,OpenAI,GPT-5.5,completion,3752,1728,0.1573,1300
e7addf3b-edbf-44d3-a728-b6162fab200c,2026-05-06 19:51:00,Product,pro_001,Anthropic,Claude Sonnet 4.6,summarization,17881,669,0.0626,4000
c6661708-117d-4b52-ab3d-7d01c332d1df,2026-05-06 20:49:00,Product,pro_012,Anthropic,Claude Sonnet 4.6,code-gen,14431,4699,0.1119,4000
9c062603-9b18-4a2b-9cb5-035961ac4837,2026-05-06 21:43:00,Engineering,eng_010,Anthropic,Claude Opus 4.6,completion,3126,2072,0.1591,5500
7134c2b9-5de1-4478-b65d-a46d090b8641,2026-05-06 21:48:00,Marketing,mar_001,OpenAI,GPT-5.2,chat,5953,459,0.046,3500
ddf1847b-9008-410e-a026-3b39103212c1,2026-05-07 08:15:00,Product,pro_005,Amazon,Nova Premier,code-gen,2010810,37792,10.6301,4000
a0597050-3dec-4261-aaa2-efc7a408b44f,2026-05-07 08:25:00,Engineering,eng_011,Anthropic,Claude Sonnet 4.6,analysis,2653316,92342,9.1896,5500
a4dfa4c0-0a3d-43ef-a68d-5b17a50ec973,2026-05-07 10:02:00,Product,pro_015,OpenAI,GPT-5 mini,analysis,44224,1915,0.0204,4000
c9a8e7fe-0430-4627-a464-4a72e191c3e8,2026-05-07 10:43:00,Engineering,eng_005,xAI,Grok 4.3,summarization,1043947,351388,12.0438,5500
d9e14dd9-ea85-4938-adb5-2a7a4a7edbe0,2026-05-07 12:46:00,Legal,leg_001,OpenAI,GPT-5.4 Pro,completion,4309855,73981,81.5249,2000
7f800667-f526-48f7-a7be-0a9ee7e5b0bb,2026-05-07 13:08:00,Product,pro_003,Anthropic,Claude Opus 4.7,embedding,894,0,0.0132,4000
8b750b65-2a78-44da-87e1-96da0c74c813,2026-05-07 13:13:00,Sales,sal_003,Amazon,Nova Premier,search,1060,146,0.0081,1800
df551e8d-6bfd-46d8-b565-92d45c216752,2026-05-07 13:35:00,Support,sup_009,Mistral,Mistral 3 14B,chat,658,646,0.0013,800
876a27a9-142b-458a-a673-2d1d770f0743,2026-05-07 15:28:00,Support,sup_004,Anthropic,Claude Haiku,chat,4382,590,0.0058,800
d8d1285b-4abe-4eaf-987f-4c93a2f326b6,2026-05-07 15:34:00,Support,sup_010,Anthropic,Claude Haiku,completion,13493,563,0.0128,800
5c241e2f-4c6a-4172-9308-3836bf5f4b42,2026-05-07 15:50:00,Legal,leg_007,Anthropic,Claude Sonnet 4.6,analysis,10689,6167,0.1225,2000
5c34844c-f2cd-4357-a686-90c5e20951c3,2026-05-07 17:53:00,Finance,fin_001,Anthropic,Claude Opus 4.7,analysis,531266,385963,36.3021,1300
4884642a-fcf4-40ab-b0ee-594d70047a5a,2026-05-07 18:34:00,HR,hr_006,OpenAI,GPT-4o,completion,17963,983,0.1028,600
f8c41c7e-0d8a-4a21-b725-7dcb54d2ef6f,2026-05-07 19:08:00,Product,pro_009,OpenAI,GPT-5.5 Pro,summarization,2903784,225072,112.2237,4000
65a9b1d1-73ad-4b2b-9096-a4aeeb61f710,2026-05-07 21:05:00,Engineering,eng_023,OpenAI,GPT-5.5,code-gen,2152466,228329,45.2217,5500
cdcac3b9-b8da-4c5c-8bf2-bab4d0fb16e1,2026-05-08 07:43:00,Product,pro_006,Anthropic,Claude Sonnet 4.6,completion,2189412,380717,12.0747,4000
cd508e8e-3219-4789-8f1f-088acd91c1ef,2026-05-08 07:47:00,Product,pro_004,Anthropic,Claude Sonnet 4.6,analysis,22557,5256,0.1441,4000
9e3eccde-2c34-411e-acbb-fa7dab0e1ade,2026-05-08 08:00:00,Engineering,eng_012,OpenAI,GPT-5.5,code-gen,3192343,157070,56.356,5500
bbdb8794-1e82-4b78-a6c8-878b5daf3ae8,2026-05-08 09:54:00,Legal,leg_006,Anthropic,Claude Haiku,summarization,35179,1793,0.0347,2000
ea97074c-f3cb-41e2-afb3-9c23a90ecf25,2026-05-08 11:31:00,Sales,sal_012,xAI,Grok 4.3,chat,40000,667,0.2098,1800
496d022b-a6c6-410c-854b-8ce2b1ee7f6a,2026-05-08 11:46:00,Sales,sal_013,OpenAI,GPT-5.2,analysis,13146,4793,0.1907,1800
1e750aca-bf48-4844-aa53-0c7db2d2cb69,2026-05-08 11:55:00,Product,pro_003,Anthropic,Claude Haiku,analysis,6654,5186,0.0256,4000
d51f528d-56ab-4de6-a1d6-e27beab90283,2026-05-08 13:05:00,Product,pro_009,OpenAI,GPT-5.5 Pro,code-gen,2256332,325787,105.008,4000
f46c82e8-8131-4298-b321-3b94b02527f1,2026-05-08 13:30:00,Finance,fin_007,OpenAI,GPT-5.5 Pro,analysis,1284636,105340,50.3285,1300
3d127f6c-1576-4c0b-80b1-3b8962eac193,2026-05-08 13:38:00,Sales,sal_010,OpenAI,o4-mini,summarization,100000,1568,0.115,1800
f1dabfc8-b70e-4878-b305-a64cd8930142,2026-05-08 14:26:00,Sales,sal_001,OpenAI,o4-mini,chat,5204,5353,0.0288,1800
337ebf1c-bc7e-4263-8fb8-8cdbd0687d02,2026-05-08 15:24:00,Engineering,eng_012,Google,Gemini 3 Pro,analysis,10000000,185712,26.4103,5500
e8a4aca7-ca63-406d-aa06-4caa929c3c19,2026-05-08 16:11:00,Product,pro_011,Anthropic,Claude Opus 4.6,summarization,1039072,124504,19.6074,4000
5d537f2a-02f0-4e84-9f16-07fc7b3999fe,2026-05-08 16:13:00,Engineering,eng_011,OpenAI,GPT-5.4 Pro,analysis,3145647,146528,66.0543,5500
4f8cd52b-b2b2-495a-b493-f5f988cffd3a,2026-05-08 16:46:00,Product,pro_011,Anthropic,Claude Haiku,analysis,24840,19003,0.0943,4000
5eac841a-4df4-411b-b679-4d2e6c0b8faf,2026-05-08 18:42:00,Marketing,mar_003,OpenAI,GPT-5.5,code-gen,27926,2537,0.5616,3500
75fd86bc-c7bd-48a4-b5bc-799d91d34465,2026-05-08 19:48:00,Finance,fin_008,Mistral,Mistral Large 3,summarization,51521,830,0.1593,1300
de010fe5-6fc8-43d9-b7fc-5f0362dbc172,2026-05-08 21:41:00,Product,pro_011,Google,Gemini 3 Pro,chat,985,2133,0.0234,4000
d5c66757-3ed2-4c9c-bc1e-051b326537e8,2026-05-09 07:57:00,Support,sup_011,Google,Gemini 3 Deep Think,chat,5037,467,0.0543,800
5936e067-ec01-48dd-a917-63d33590438a,2026-05-09 10:06:00,HR,hr_003,Amazon,Nova Premier,completion,3096,5227,0.118,600
8ebd1054-60be-499b-97e2-536187c7f425,2026-05-09 11:15:00,Engineering,eng_024,Anthropic,Claude Opus 4.6,completion,3663,2327,0.1805,5500
24b68172-4611-47bf-9c78-f56cb1f7363b,2026-05-09 12:26:00,HR,hr_005,Mistral,Mistral Large 3,summarization,6863913,355144,23.3923,600
cb8b0cc4-32c0-4260-a301-25ab369386ff,2026-05-09 12:45:00,HR,hr_005,Google,Gemini 3 Pro,code-gen,1627350,524406,9.1575,600
8a58f841-0e4f-4572-ba95-0c68d5b39714,2026-05-09 13:01:00,HR,hr_007,OpenAI,GPT-4.1 mini,completion,5025,4830,0.0096,600
e91d6658-2fbf-4ff0-919d-b1d1acc92573,2026-05-09 13:40:00,Finance,fin_006,Qwen,Qwen3-Max,analysis,924670,96971,1.5489,1300
1787e7d1-74f2-4800-ac18-14fb7bd88aa1,2026-05-09 14:38:00,Product,pro_005,Google,Gemini 3 Deep Think,chat,2132,1062,0.0502,4000
7ea31f1d-e532-4acb-88f6-297283f2d75b,2026-05-09 15:32:00,Finance,fin_003,OpenAI,GPT-5.2 Pro,completion,1441,2652,0.1422,1300
d3d33baf-15a0-458d-8647-bb9295dc9dc2,2026-05-09 17:36:00,Support,sup_014,Qwen,Qwen-Coder,chat,1922,310,0.0012,800
7ea6d559-734f-4f32-aad9-3534b1523c9d,2026-05-09 17:52:00,Marketing,mar_004,xAI,Grok 4.3,search,784,113,0.0061,3500
3c6d99d5-38ef-423c-9c4d-5ffd8cccdb83,2026-05-09 17:57:00,Support,sup_011,Anthropic,Claude Haiku,chat,2100,411,0.0033,800
70e6e5e9-52d1-4f41-8dbd-773a339b6ac7,2026-05-09 18:15:00,Marketing,mar_001,Anthropic,Claude Opus 4.6,analysis,13618,10538,0.7825,3500
59d9e74e-9a4a-42af-a6eb-51c5cf659e2a,2026-05-09 18:17:00,Marketing,mar_005,OpenAI,GPT-5.5 Pro,chat,1619,3379,0.4465,3500
d4b7113b-4491-47a1-9157-2f02598cd787,2026-05-09 19:51:00,Engineering,eng_013,Google,Gemini 3 Pro,analysis,1201207,253584,5.4467,5500
f1936531-4db7-4083-900c-36cf927f2f29,2026-05-09 20:25:00,Marketing,mar_001,Anthropic,Claude Opus 4.7,code-gen,6150641,104818,98.4554,3500
9b9de15f-8c4b-4491-aa18-ffa920db0d28,2026-05-09 20:31:00,Finance,fin_008,DeepSeek,DeepSeek R1,chat,4814,3852,0.0109,1300
cf20c962-742c-4b66-baad-91328d1c6cab,2026-05-09 21:31:00,Engineering,eng_017,Anthropic,Claude Opus 4.6,summarization,25896,1974,0.4221,5500
65764133-b6eb-4341-9178-77dc5c51a480,2026-05-10 07:13:00,Legal,leg_001,OpenAI,GPT-5.1,summarization,14749,781,0.0703,2000
53f959b6-f772-47a5-88dc-51c93e862235,2026-05-10 09:41:00,Product,pro_002,OpenAI,GPT-5.4 Pro,analysis,3390630,1519266,167.5836,4000
900852dd-f37d-481a-a291-12a90fbe412d,2026-05-10 09:50:00,Sales,sal_002,Anthropic,Claude Opus 4.6,chat,3246,1291,0.1145,1800
ade26f14-74a2-406f-bf18-625ad08ac255,2026-05-10 10:18:00,Marketing,mar_005,OpenAI,GPT-4o,completion,2431,3990,0.0708,3500
35d8e18e-53fd-49af-a489-d98b51c64fcc,2026-05-10 10:32:00,Engineering,eng_012,Anthropic,Claude Opus 4.7,analysis,143280,284132,23.0689,5500
24f91359-9afd-453f-befe-3ea14e15e295,2026-05-10 11:30:00,Support,sup_010,Anthropic,Claude Haiku,chat,3397,177,0.0034,800
a7254716-c234-4fca-a7ff-62b4707eef57,2026-05-10 13:04:00,Product,pro_005,Anthropic,Claude Haiku,summarization,81908,4590,0.0825,4000
b49a11cb-39e9-458f-9790-19c7450ae60a,2026-05-10 13:22:00,Product,pro_003,Anthropic,Claude Sonnet 4.6,code-gen,23143,8576,0.1948,4000
527c1eee-4a17-4326-b214-faef701b0296,2026-05-10 13:41:00,Sales,sal_001,Meta,Llama 4 Behemoth,search,1988,73,0.0045,1800
c14810c9-f2ab-4bbb-9323-6d2f901e9456,2026-05-10 14:39:00,Marketing,mar_005,Meta,Llama 4 Maverick,completion,2956,4533,0.0104,3500
e9946c8d-d5e3-47b5-b13b-e428dedef833,2026-05-10 14:46:00,Product,pro_004,Anthropic,Claude Sonnet 4.6,analysis,25776,8073,0.1951,4000
12fbdffc-cfa6-42ab-87bc-1fcc14e3e9b4,2026-05-10 15:12:00,Engineering,eng_001,OpenAI,GPT-5.5,completion,1654548,898156,77.3983,5500
df89c70b-9c25-4430-9c77-3b3f2885f2c1,2026-05-10 16:25:00,Sales,sal_015,Google,Gemini 3 Pro,analysis,17795,3639,0.0795,1800
ea4ef1b7-808c-446e-af9a-67fbf7148caf,2026-05-10 16:32:00,Marketing,mar_001,Google,Gemini 3 Deep Think,embedding,2083,0,0.0164,3500
1dd0c02a-7c7a-4382-865b-5997b0cd2fc5,2026-05-10 21:35:00,Engineering,eng_020,Anthropic,Claude Haiku,completion,2999,302,0.0035,5500
8ad6682d-1a3c-43b3-9eee-cebd780f4fae,2026-05-10 21:44:00,Engineering,eng_012,Anthropic,Claude Opus 4.6,analysis,1209142,160339,23.7286,5500
721323b5-8b30-494a-83c1-3ca2a30dbb0e,2026-05-11 07:40:00,Legal,leg_008,Anthropic,Claude Opus 4.6,summarization,547667,132945,14.3067,2000
4388bbbd-c840-4995-bd4d-f503a85b6c8c,2026-05-11 08:09:00,Product,pro_003,Anthropic,Claude Opus 4.6,analysis,3540526,123217,49.0496,4000
4a36b99e-b6b7-4648-b1ee-edf9915bfa7a,2026-05-11 08:43:00,Finance,fin_008,OpenAI,GPT-5 nano,completion,907,3158,0.0011,1300
21934717-5872-4da4-9be6-93c039d124a4,2026-05-11 10:02:00,Marketing,mar_008,xAI,Grok 4.3,completion,2038,402,0.0179,3500
dd9abcbd-0571-4beb-9507-df35f9692656,2026-05-11 11:01:00,Marketing,mar_005,DeepSeek,DeepSeek R1,chat,6522,9454,0.024,3500
fb0d490c-4b79-462d-ad84-3958769393cb,2026-05-11 11:45:00,Support,sup_004,OpenAI,GPT-4o mini,chat,2222,762,0.0008,800
2336fdd7-a4a1-4494-acb1-dec58d8443d9,2026-05-11 12:14:00,Marketing,mar_007,Anthropic,Claude Opus 4.7,completion,9169,10864,0.9365,3500
2b5c3974-7fca-4756-bd69-c560a27972d7,2026-05-11 12:32:00,Support,sup_005,Anthropic,Claude Haiku,chat,830,100,0.001,800
d0b54d07-830a-4e55-8fd1-13b8fb8adecd,2026-05-11 12:34:00,Sales,sal_011,OpenAI,GPT-4.1 mini,analysis,19409,8643,0.0212,1800
5077040b-8e71-437c-80b0-b2c49f92f09d,2026-05-11 13:36:00,Product,pro_011,Meta,Llama 4 Scout,summarization,46574,4104,0.0124,4000
ca2a4011-b72c-4a89-a7ed-41c555833e95,2026-05-11 13:52:00,Product,pro_002,Anthropic,Claude Sonnet 4.6,code-gen,4616,9485,0.1535,4000
8a2fe4c4-583c-490a-ac0a-f196e4fafab9,2026-05-11 14:08:00,Sales,sal_010,OpenAI,GPT-4.1 mini,completion,2550,12501,0.0207,1800
676ce256-1ef9-43f0-8bde-a9e5ab32c67a,2026-05-11 14:28:00,Sales,sal_006,OpenAI,GPT-5.5 Pro,embedding,119,0,0.0035,1800
